id,paper_id,author_id
2072,966,330
2073,1000,902
2074,1000,1229
2075,880,1103
2076,880,7112
2077,1008,969
2078,1008,7820
2079,953,770
2080,953,54
2081,1003,686
2082,1003,54
2083,943,1176
2084,943,530
2085,896,1138
2086,896,488
2087,975,1211
2088,975,1212
2089,924,539
2090,968,1205
2091,968,7861
2092,946,1179
2093,946,1180
2094,899,1141
2095,899,583
2096,990,1045
2097,990,21
2098,990,1066
2099,990,819
2100,941,1174
2101,941,1175
2102,919,178
2103,919,977
2104,955,1188
2105,955,7862
2106,980,7764
2107,980,1216
2108,936,7036
2109,936,1235
2110,989,475
2111,989,178
2112,900,1142
2113,900,1143
2114,881,1056
2115,881,1125
2116,881,1126
2117,915,1158
2118,915,191
2119,895,1020
2120,893,946
2121,906,936
2122,906,330
2123,906,121
2124,938,7027
2125,938,1172
2126,882,7863
2127,882,1066
2128,882,21
2129,959,1196
2130,1012,1098
2131,1012,620
2132,987,1220
2133,987,1221
2134,907,1071
2135,907,485
2136,985,562
2137,985,1050
2138,985,217
2139,1009,1066
2140,1009,21
2141,1011,405
2142,1011,1020
2143,1011,330
2144,933,1079
2145,933,1080
2146,933,172
2147,940,7022
2148,940,488
2149,1004,1008
2150,1004,819
2151,1004,823
2152,1004,820
2153,903,1147
2154,903,1148
2155,903,1149
2156,903,43
2157,921,997
2158,921,1160
2159,997,1223
2160,997,1224
2161,997,1225
2162,1006,1231
2163,1006,47
2164,1006,898
2165,1006,1232
2166,1006,1233
2167,958,1192
2168,958,1193
2169,958,1194
2170,958,1195
2171,947,941
2172,947,6919
2173,963,359
2174,957,101
2175,957,216
2176,911,932
2177,911,124
2178,886,354
2179,886,1130
2180,886,1131
2181,994,1148
2182,994,1149
2183,994,1147
2184,994,43
2185,978,1215
2186,960,1197
2187,960,1088
2188,892,1137
2189,892,121
2190,993,998
2191,929,716
2192,929,838
2193,929,1165
2194,929,839
2195,1016,1237
2196,1016,1238
2197,1016,1239
2198,950,570
2199,950,46
2200,885,1244
2201,885,606
2202,923,1163
2203,923,305
2204,984,368
2205,984,4
2206,999,678
2207,999,1228
2208,999,679
2209,998,1226
2210,998,1227
2211,1014,1236
2212,894,757
2213,922,1161
2214,922,1162
2215,910,1153
2216,910,1154
2217,977,1079
2218,977,1113
2219,977,1080
2220,977,1214
2221,977,172
2222,1002,755
2223,1002,756
2224,1002,121
2225,879,1059
2226,879,457
2227,982,283
2228,982,284
2229,982,1217
2230,961,1198
2231,961,1199
2232,939,1173
2233,939,303
2234,1005,7028
2235,1005,7029
2236,1005,7030
2237,1005,7032
2238,1005,7033
2239,1005,7035
2240,962,121
2241,962,756
2242,962,632
2243,927,231
2244,967,1202
2245,967,1203
2246,967,1204
2247,1015,146
2248,897,583
2249,897,1139
2250,956,46
2251,956,1190
2252,956,1191
2253,988,7019
2254,988,7020
2255,988,7021
2256,1007,539
2257,1019,1241
2258,1019,54
2259,949,248
2260,949,1181
2261,949,1182
2262,949,1183
2263,949,99
2264,908,1150
2265,908,1151
2266,908,309
2267,969,1207
2268,883,1128
2269,883,1129
2270,883,136
2271,883,133
2272,1010,1035
2273,1010,1210
2274,1010,1036
2275,948,1020
2276,948,1152
2277,948,330
2278,1052,1188
2279,1071,739
2280,1071,54
2281,1107,419
2282,1152,1298
2283,1152,578
2284,1160,1375
2285,1031,1258
2286,1031,759
2287,1139,1360
2288,1139,578
2289,1026,1249
2290,1026,1250
2291,1078,1301
2292,1078,140
2293,1023,358
2294,1023,1246
2295,1023,41
2296,1135,1281
2297,1135,518
2298,1053,1276
2299,1053,1277
2300,1035,954
2301,1035,54
2302,1146,1364
2303,1146,1206
2304,1057,1281
2305,1057,518
2306,1069,1293
2307,1041,1268
2308,1041,704
2309,1157,1372
2310,1157,549
2311,1157,555
2312,1157,1373
2313,1105,471
2314,1105,1327
2315,1145,325
2316,1145,102
2317,1091,1310
2318,1091,770
2319,1091,1311
2320,1091,54
2321,1129,1352
2322,1094,1316
2323,1094,1317
2324,1094,1318
2325,1094,1319
2326,1112,1331
2327,1060,844
2328,1060,843
2329,1060,1282
2330,1060,1151
2331,1060,1283
2332,1070,708
2333,1044,1200
2334,1044,371
2335,1051,1275
2336,1051,640
2337,1108,943
2338,1108,640
2339,1158,618
2340,1127,1349
2341,1061,1284
2342,1064,500
2343,1064,1286
2344,1122,551
2345,1122,1344
2346,1066,1287
2347,1066,106
2348,1049,7009
2349,1049,1274
2350,1049,1028
2351,1054,1278
2352,1054,1279
2353,1163,736
2354,1163,1381
2355,1033,1260
2356,1033,1261
2357,1033,1262
2358,1120,1343
2359,1148,888
2360,1148,1124
2361,1140,1361
2362,1072,1185
2363,1072,395
2364,1095,1320
2365,1095,1321
2366,1095,1253
2367,1028,1251
2368,1028,1252
2369,1028,1253
2370,1156,1371
2371,1156,1185
2372,1103,796
2373,1103,1326
2374,1103,54
2375,1037,1264
2376,1086,947
2377,1086,1309
2378,1086,646
2379,1086,575
2380,1167,1197
2381,1167,1386
2382,1167,1088
2383,1130,1353
2384,1130,1354
2385,1147,1365
2386,1090,1047
2387,1090,1006
2388,1090,988
2389,1090,987
2390,1099,976
2391,1027,951
2392,1027,265
2393,1027,364
2394,1126,178
2395,1126,1348
2396,1050,457
2397,1131,1173
2398,1131,1355
2399,1092,1314
2400,1092,1315
2401,1092,190
2402,1113,1332
2403,1113,1333
2404,1172,1390
2405,1172,1391
2406,1080,1302
2407,1065,936
2408,1062,99
2409,1062,1162
2410,1119,1342
2411,1119,293
2412,1132,1171
2413,1132,1356
2414,1132,755
2415,1144,1020
2416,1144,330
2417,1059,833
2418,1059,1046
2419,1155,1201
2420,1155,330
2421,1102,1325
2422,1102,178
2423,1098,658
2424,1098,562
2425,1171,121
2426,1171,756
2427,1048,755
2428,1048,1254
2429,1174,1220
2430,1174,1221
2431,1174,1337
2432,1111,1019
2433,1111,1201
2434,1111,330
2435,1175,1395
2436,1175,578
2437,1036,1263
2438,1036,562
2439,1142,1363
2440,1142,1057
2441,1136,1120
2442,1100,686
2443,1100,54
2444,1141,1362
2445,1141,459
2446,1151,1368
2447,1151,1066
2448,1151,1369
2449,1151,21
2450,1165,1197
2451,1165,1088
2452,1161,1376
2453,1161,1377
2454,1161,1378
2455,1161,302
2456,1029,1254
2457,1058,1037
2458,1058,448
2459,1101,1324
2460,1067,827
2461,1067,1288
2462,1067,1289
2463,1067,818
2464,1067,1290
2465,1067,364
2466,1088,1079
2467,1088,1080
2468,1022,1245
2469,1022,172
2470,1034,539
2471,1097,577
2472,1076,1297
2473,1076,1298
2474,1153,1370
2475,1153,121
2476,1153,632
2477,1173,1392
2478,1173,1393
2479,1173,1394
2480,1055,916
2481,1055,681
2482,1030,978
2483,1030,1255
2484,1030,1256
2485,1030,1257
2486,1030,980
2487,1030,983
2488,1046,1272
2489,1046,941
2490,1123,557
2491,1123,827
2492,1032,1259
2493,1032,271
2494,1032,270
2495,1166,1384
2496,1166,1385
2497,1125,1346
2498,1125,1347
2499,1125,41
2500,1024,1247
2501,1149,1366
2502,1149,1234
2503,1149,1235
2504,1056,1280
2505,1056,1088
2506,1039,1267
2507,1039,1088
2508,1039,1087
2509,1115,844
2510,1115,1335
2511,1115,1283
2512,1106,1328
2513,1106,1329
2514,1106,1330
2515,1047,1273
2516,1104,7011
2517,1104,7012
2518,1021,1243
2519,1021,606
2520,1021,1244
2521,1118,1214
2522,1118,1079
2523,1118,1080
2524,1154,465
2525,1154,41
2526,1083,397
2527,1164,846
2528,1164,1382
2529,1164,1383
2530,1116,1336
2531,1116,418
2532,1116,54
2533,1116,599
2534,1116,1337
2535,1116,1338
2536,1116,1339
2537,1128,1163
2538,1128,1350
2539,1128,1351
2540,1128,305
2541,1025,1249
2542,1025,1250
2543,1068,1291
2544,1068,1292
2545,1040,418
2546,1040,686
2547,1040,54
2548,1079,678
2549,1079,679
2550,1045,308
2551,1168,1387
2552,1168,1103
2553,1168,1388
2554,1075,1295
2555,1075,547
2556,1075,1296
2557,1150,1367
2558,1089,1312
2559,1089,1313
2560,1074,908
2561,1074,1294
2562,1074,459
2563,1159,819
2564,1159,1374
2565,1082,371
2566,1082,1303
2567,1077,95
2568,1077,1299
2569,1077,590
2570,1077,97
2571,1077,785
2572,1077,1300
2573,1087,1310
2574,1087,1311
2575,1087,54
2576,1170,4
2577,1170,1389
2578,1096,1322
2579,1096,1323
2580,1121,1050
2581,1081,1196
2582,1081,1103
2583,1081,7013
2584,1114,1334
2585,1162,1379
2586,1162,1380
2587,1162,1155
2588,1162,947
2589,1084,1304
2590,1084,1305
2591,1084,1306
2592,1084,1307
2593,1084,1308
2594,1138,1359
2595,1138,945
2596,1117,1340
2597,1117,1341
2598,1117,1083
2599,1063,1285
2600,1063,330
2601,1043,1270
2602,1043,1271
2603,1073,1159
2604,1073,325
2605,1085,7010
2606,1085,769
2607,1134,1358
2608,1134,47
2609,1109,326
2610,1038,1265
2611,1038,1266
2612,1133,1357
2613,1143,632
2614,1143,754
2615,1124,585
2616,1124,1345
2617,1169,759
2618,1042,1269
2619,1042,330
2620,1186,1407
2621,1186,1408
2622,1186,325
2623,1292,182
2624,1292,1508
2625,1236,1458
2626,1236,632
2627,1262,1482
2628,1262,1483
2629,1301,358
2630,1301,1515
2631,1301,1516
2632,1296,1510
2633,1296,26
2634,1296,1511
2635,1277,632
2636,1199,1422
2637,1199,1423
2638,1199,393
2639,1222,1446
2640,1222,1447
2641,1222,1448
2642,1222,41
2643,1244,229
2644,1274,1486
2645,1274,1487
2646,1274,1144
2647,1274,880
2648,1209,308
2649,1209,466
2650,1209,1435
2651,1330,734
2652,1330,1549
2653,1330,1550
2654,1330,735
2655,1312,739
2656,1312,1526
2657,1178,1399
2658,1178,1400
2659,1178,1401
2660,1319,1532
2661,1319,1533
2662,1319,54
2663,1255,1189
2664,1255,1475
2665,1255,1476
2666,1248,844
2667,1204,646
2668,1225,1349
2669,1225,709
2670,1239,1460
2671,1239,1461
2672,1239,1462
2673,1238,833
2674,1238,780
2675,1238,1459
2676,1238,1410
2677,1238,732
2678,1303,1518
2679,1303,1462
2680,1254,1473
2681,1254,1474
2682,1306,1403
2683,1176,1396
2684,1176,1397
2685,1219,947
2686,1219,1155
2687,1184,1405
2688,1184,1406
2689,1194,1417
2690,1194,1418
2691,1307,618
2692,1213,618
2693,1213,1440
2694,1268,709
2695,1268,1474
2696,1257,876
2697,1259,377
2698,1259,1479
2699,1195,1419
2700,1195,1420
2701,1220,378
2702,1220,1444
2703,1243,1185
2704,1243,395
2705,1283,1201
2706,1283,330
2707,1271,1200
2708,1271,1451
2709,1187,732
2710,1187,1409
2711,1187,1410
2712,1256,1371
2713,1256,1185
2714,1256,1477
2715,1197,755
2716,1177,1398
2717,1203,1430
2718,1203,1431
2719,1203,1432
2720,1247,1103
2721,1311,1525
2722,1272,1451
2723,1272,1171
2724,1232,1451
2725,1232,755
2726,1191,1171
2727,1191,1414
2728,1207,1171
2729,1207,1356
2730,1207,755
2731,1289,1503
2732,1289,1504
2733,1260,1480
2734,1260,1064
2735,1260,1481
2736,1253,780
2737,1253,1472
2738,1326,1541
2739,1231,1196
2740,1231,906
2741,1210,1436
2742,1210,520
2743,1275,1488
2744,1275,21
2745,1275,1066
2746,1275,530
2747,1298,1512
2748,1298,1513
2749,1288,405
2750,1328,1545
2751,1328,1546
2752,1328,418
2753,1218,1442
2754,1218,1443
2755,1308,1521
2756,1308,1522
2757,1308,1507
2758,1295,1509
2759,1261,1370
2760,1279,1492
2761,1279,1151
2762,1279,309
2763,1182,1403
2764,1215,1141
2765,1215,583
2766,1315,1530
2767,1315,1531
2768,1316,1019
2769,1316,330
2770,1325,698
2771,1325,1540
2772,1264,330
2773,1264,1020
2774,1264,1201
2775,1282,1497
2776,1242,1464
2777,1242,863
2778,1198,1421
2779,1198,1162
2780,1293,1030
2781,1293,54
2782,1190,1412
2783,1190,329
2784,1190,1413
2785,1323,1538
2786,1323,1539
2787,1241,1463
2788,1318,1285
2789,1318,330
2790,1201,1426
2791,1201,1427
2792,1208,1376
2793,1208,1434
2794,1211,1437
2795,1211,1438
2796,1314,293
2797,1314,1529
2798,1196,547
2799,1196,1295
2800,1183,843
2801,1183,1282
2802,1183,1404
2803,1183,844
2804,1227,876
2805,1227,485
2806,1179,291
2807,1179,1302
2808,1214,1080
2809,1214,937
2810,1214,1079
2811,1214,172
2812,1189,1411
2813,1189,1175
2814,1270,1485
2815,1270,94
2816,1263,976
2817,1263,1253
2818,1217,248
2819,1233,1452
2820,1233,1453
2821,1290,1188
2822,1290,1505
2823,1181,562
2824,1181,1050
2825,1181,886
2826,1324,388
2827,1324,632
2828,1324,739
2829,1287,1259
2830,1287,271
2831,1287,7007
2832,1287,7008
2833,1287,270
2834,1322,1537
2835,1322,828
2836,1322,721
2837,1249,281
2838,1249,1465
2839,1286,359
2840,1286,1502
2841,1286,41
2842,1286,403
2843,1281,1494
2844,1281,1495
2845,1281,1496
2846,1205,1433
2847,1205,1148
2848,1205,1147
2849,1205,41
2850,1206,557
2851,1206,827
2852,1206,46
2853,1192,101
2854,1192,941
2855,1192,1272
2856,1265,1392
2857,1265,1393
2858,1265,1394
2859,1294,1439
2860,1294,998
2861,1294,54
2862,1235,1456
2863,1235,770
2864,1235,1457
2865,1258,4
2866,1258,1478
2867,1193,1415
2868,1193,1416
2869,1276,1489
2870,1234,1454
2871,1234,1098
2872,1234,1455
2873,1202,1428
2874,1202,1429
2875,1280,1197
2876,1280,1493
2877,1250,1466
2878,1250,1467
2879,1250,1468
2880,1226,1336
2881,1226,54
2882,1266,757
2883,1321,770
2884,1321,54
2885,1327,1542
2886,1327,1543
2887,1327,1544
2888,1223,1059
2889,1223,1449
2890,1304,1425
2891,1304,329
2892,1188,1236
2893,1212,1439
2894,1212,739
2895,1212,388
2896,1212,368
2897,1212,54
2898,1329,1547
2899,1329,1548
2900,1291,1506
2901,1291,1507
2902,1200,1424
2903,1200,1425
2904,1200,329
2905,1180,1402
2906,1180,530
2907,1305,1519
2908,1305,1520
2909,1309,1523
2910,1310,1524
2911,1310,1005
2912,1320,1534
2913,1320,748
2914,1320,1535
2915,1320,1536
2916,1267,1484
2917,1240,405
2918,1240,754
2919,1221,1445
2920,1221,178
2921,1299,191
2922,1299,1514
2923,1299,1365
2924,1245,552
2925,1252,938
2926,1252,1469
2927,1252,1470
2928,1252,1471
2929,1216,754
2930,1216,1441
2931,1285,1498
2932,1285,1499
2933,1285,1500
2934,1285,1501
2935,1313,1527
2936,1313,1528
2937,1251,1342
2938,1251,293
2939,1229,1450
2940,1228,759
2941,1230,1112
2942,1230,325
2943,1278,1490
2944,1278,325
2945,1278,1491
2946,1273,1685
2947,1224,1037
2948,1317,1345
2949,1284,754
2950,1284,632
2951,1185,1241
2952,1185,54
2953,1302,53
2954,1302,1517
2955,1269,1266
2956,1269,1265
2957,1297,1266
2958,1297,1265
2959,1400,239
2960,1356,1581
2961,1356,473
2962,1399,1617
2963,1399,530
2964,1439,1661
2965,1439,739
2966,1355,1580
2967,1449,1668
2968,1449,330
2969,1468,1690
2970,1468,1691
2971,1468,1692
2972,1345,1566
2973,1345,748
2974,1345,473
2975,1389,1610
2976,1389,530
2977,1469,191
2978,1469,1693
2979,1469,1694
2980,1415,1635
2981,1415,1636
2982,1415,122
2983,1416,1163
2984,1361,1583
2985,1361,636
2986,1393,850
2987,1393,1613
2988,1393,819
2989,1401,1482
2990,1401,1483
2991,1461,1680
2992,1461,1681
2993,1463,632
2994,1463,1682
2995,1462,1664
2996,1462,446
2997,1442,906
2998,1442,1664
2999,1442,446
3000,1411,1631
3001,1411,477
3002,1381,1596
3003,1381,1597
3004,1381,632
3005,1423,796
3006,1410,796
3007,1368,230
3008,1368,715
3009,1368,7005
3010,1471,1697
3011,1471,1698
3012,1471,1699
3013,1471,41
3014,1430,1647
3015,1430,1483
3016,1391,1611
3017,1338,618
3018,1338,518
3019,1477,1704
3020,1477,41
3021,1365,308
3022,1365,466
3023,1365,1435
3024,1374,1458
3025,1374,26
3026,1456,1670
3027,1456,1671
3028,1456,1672
3029,1466,1686
3030,1466,1687
3031,1466,1688
3032,1466,1689
3033,1466,1531
3034,1403,1619
3035,1403,1620
3036,1357,1331
3037,1357,646
3038,1396,1287
3039,1396,106
3040,1340,887
3041,1340,646
3042,1340,1559
3043,1340,1560
3044,1413,1403
3045,1408,1530
3046,1412,1632
3047,1412,1633
3048,1478,1321
3049,1478,1253
3050,1453,672
3051,1440,485
3052,1440,1662
3053,1440,1185
3054,1475,1431
3055,1344,1564
3056,1344,482
3057,1344,1565
3058,1373,1590
3059,1373,1185
3060,1336,863
3061,1336,1554
3062,1336,1555
3063,1336,230
3064,1359,736
3065,1359,1582
3066,1372,1410
3067,1372,1472
3068,1402,1618
3069,1402,1464
3070,1402,863
3071,1390,1200
3072,1390,1451
3073,1419,1639
3074,1441,1663
3075,1432,1649
3076,1432,1650
3077,1432,1397
3078,1333,1283
3079,1333,844
3080,1480,1451
3081,1480,1171
3082,1452,1451
3083,1452,1662
3084,1379,178
3085,1379,350
3086,1379,1595
3087,1379,976
3088,1392,1171
3089,1392,1612
3090,1392,1019
3091,1392,330
3092,1458,1673
3093,1458,391
3094,1458,1674
3095,1458,1160
3096,1443,1665
3097,1443,1666
3098,1443,458
3099,1347,1567
3100,1347,1568
3101,1388,1607
3102,1388,1608
3103,1388,1609
3104,1431,1648
3105,1431,710
3106,1431,976
3107,1464,1683
3108,1464,552
3109,1464,1684
3110,1376,1591
3111,1376,1592
3112,1376,865
3113,1436,1658
3114,1436,1659
3115,1467,1370
3116,1467,324
3117,1472,1020
3118,1472,121
3119,1444,1667
3120,1444,755
3121,1444,1171
3122,1473,1700
3123,1473,1701
3124,1375,1173
3125,1375,1355
3126,1479,1705
3127,1479,968
3128,1341,658
3129,1341,562
3130,1363,969
3131,1363,968
3132,1397,1067
3133,1397,1615
3134,1397,1066
3135,1481,1706
3136,1481,1173
3137,1417,1637
3138,1417,1531
3139,1424,1030
3140,1424,54
3141,1446,1412
3142,1346,1081
3143,1346,1033
3144,1422,1641
3145,1380,1285
3146,1380,330
3147,1394,1426
3148,1438,1624
3149,1438,998
3150,1438,1660
3151,5220,1397
3152,5220,863
3153,1418,1638
3154,1426,7006
3155,1398,1616
3156,1387,1037
3157,1387,1606
3158,1387,448
3159,1457,1472
3160,1457,303
3161,1457,1410
3162,1457,732
3163,1335,1198
3164,1335,178
3165,1369,863
3166,1358,1485
3167,1353,248
3168,1353,966
3169,1377,1593
3170,1377,1594
3171,1332,1188
3172,1454,1522
3173,1454,1507
3174,1342,1283
3175,1395,1614
3176,1360,916
3177,1337,1556
3178,1337,1557
3179,1337,403
3180,1364,1584
3181,1364,1585
3182,1350,1577
3183,1350,1282
3184,1350,734
3185,1406,998
3186,1406,1624
3187,1339,1201
3188,1339,1558
3189,1366,1586
3190,1405,1623
3191,1405,1415
3192,1450,1545
3193,1450,418
3194,1331,1551
3195,1331,1507
3196,1421,1505
3197,1421,418
3198,1334,422
3199,1334,1552
3200,1334,1553
3201,1371,1248
3202,1371,1589
3203,1352,1579
3204,1414,1634
3205,1351,1578
3206,1351,962
3207,1460,1677
3208,1460,1678
3209,1460,1679
3210,1460,135
3211,1474,1702
3212,1474,1703
3213,1354,1523
3214,1378,1103
3215,1445,1545
3216,1445,418
3217,1455,1259
3218,1455,1669
3219,1367,1587
3220,1367,41
3221,1370,1588
3222,1343,1311
3223,1343,1561
3224,1343,1456
3225,1343,1310
3226,1343,1562
3227,1343,1563
3228,1343,54
3229,1433,1651
3230,1433,1652
3231,1433,1653
3232,1433,1654
3233,5221,6870
3234,5221,2260
3235,1437,1540
3236,1437,698
3237,1382,1598
3238,1382,1599
3239,1382,1600
3240,1382,1266
3241,1349,1570
3242,1349,1571
3243,1349,1572
3244,1349,1573
3245,1349,1574
3246,1349,1575
3247,1349,1576
3248,1427,1050
3249,1459,1675
3250,1459,1676
3251,1459,1235
3252,1435,1656
3253,1435,94
3254,1435,1485
3255,1435,1657
3256,1470,1695
3257,1470,246
3258,1470,1696
3259,1425,1642
3260,1425,1643
3261,1425,1644
3262,1425,1645
3263,1348,562
3264,1348,1569
3265,1407,1625
3266,1407,1626
3267,1407,1627
3268,1407,1628
3269,1429,1646
3270,1385,886
3271,1385,1050
3272,1409,1629
3273,1409,1630
3274,1409,1602
3275,1476,448
3276,1447,1490
3277,1386,1604
3278,1386,1605
3279,1386,325
3280,1404,1621
3281,1404,1622
3282,1465,1685
3283,1384,1602
3284,1384,1603
3285,1362,1573
3286,1362,326
3287,1420,754
3288,1420,1640
3289,1383,1601
3290,1434,929
3291,1434,1655
3292,1434,930
3293,1486,1715
3294,1486,1035
3295,1589,1815
3296,1589,1177
3297,1488,1718
3298,1488,757
3299,1527,1617
3300,1527,530
3301,1527,1757
3302,1585,1810
3303,1585,1152
3304,1585,413
3305,1628,1845
3306,1630,1578
3307,1630,385
3308,1482,191
3309,1542,1188
3310,1620,630
3311,1620,1839
3312,1518,1752
3313,1518,458
3314,1494,1725
3315,1494,1726
3316,1494,1727
3317,1526,1755
3318,1526,1756
3319,1526,630
3320,1554,1785
3321,1554,869
3322,1554,473
3323,1536,1661
3324,1536,739
3325,1536,1765
3326,1611,935
3327,1611,865
3328,1574,1311
3329,1574,1310
3330,1574,1800
3331,1574,1801
3332,1574,1802
3333,1574,54
3334,1635,1372
3335,1635,549
3336,1635,555
3337,1633,1704
3338,1633,41
3339,1601,1826
3340,1601,458
3341,1493,1723
3342,1493,1724
3343,1493,865
3344,1533,1761
3345,1533,1762
3346,1572,990
3347,1572,41
3348,1510,1745
3349,1510,1091
3350,1556,388
3351,1556,632
3352,1617,1451
3353,1617,1838
3354,1515,646
3355,1515,1749
3356,1515,1431
3357,1578,1026
3358,1578,1185
3359,1485,1582
3360,1485,1714
3361,1485,736
3362,1587,1812
3363,1587,1026
3364,1587,1028
3365,1497,1733
3366,1497,755
3367,1497,709
3368,1610,1834
3369,1610,1253
3370,1625,1842
3371,1625,135
3372,1632,1847
3373,1632,844
3374,1632,1258
3375,1570,1795
3376,1570,1185
3377,1523,1754
3378,1523,736
3379,1564,708
3380,1564,1201
3381,1529,1421
3382,1529,1760
3383,1529,1162
3384,1559,229
3385,1559,632
3386,1530,618
3387,1530,640
3388,1553,1560
3389,1553,646
3390,1553,1331
3391,1517,1431
3392,1517,1749
3393,1622,709
